id,question,heir,fardh,sahm,asalMasalah,notes,needsReview
299,زوج، بنت، بنات ابن، جد,جد,1/6,2,13,عالت المسألة,False
300,زوج، جد، بنت، بنات ابن، ابن ابن,زوج,1/4,3,13,عالت المسألة,False
300,زوج، جد، بنت، بنات ابن، ابن ابن,جد,1/6,2,13,عالت المسألة,False
300,زوج، جد، بنت، بنات ابن، ابن ابن,بنت,1/2,6,13,عالت المسألة,False
300,زوج، جد، بنت، بنات ابن، ابن ابن,بنات ابن,1/6,2,13,عالت المسألة,False
300,زوج، جد، بنت، بنات ابن، ابن ابن,ابن ابن,عصبة,0,13,عالت المسألة,False
301,زوجة، بنت، بنات ابن، جد,زوجة,1/8,3,24,,False
301,زوجة، بنت، بنات ابن، جد,بنت,1/2,12,24,,False
301,زوجة، بنت، بنات ابن، جد,بنات ابن,1/6,4,24,,False
301,زوجة، بنت، بنات ابن، جد,جد,1/6,5,24,,False
302,زوجة، جد، بنت، بنات ابن، ابن ابن,زوجة,1/8,9,72,,False
302,زوجة، جد، بنت، بنات ابن، ابن ابن,جد,1/6,12,72,,False
302,زوجة، جد، بنت، بنات ابن، ابن ابن,بنت,1/2,36,72,,False
302,زوجة، جد، بنت، بنات ابن، ابن ابن,بنات ابن,1/6,5,72,,False
302,زوجة، جد، بنت، بنات ابن، ابن ابن,ابن ابن,عصبة,10,72,,False
303,زوج، جدة، بنت، بنات ابن، عم,زوج,1/4,3,13,عالت المسألة,False
303,زوج، جدة، بنت، بنات ابن، عم,جدة,1/6,2,13,عالت المسألة,False
303,زوج، جدة، بنت، بنات ابن، عم,بنت,1/2,6,13,عالت المسألة,False
303,زوج، جدة، بنت، بنات ابن، عم,بنات ابن,1/6,2,13,عالت المسألة,False
303,زوج، جدة، بنت، بنات ابن، عم,عم,عصبة,0,13,عالت المسألة,False
304,زوج، جدة، بنت، بنات ابن، ابن ابن,زوج,1/4,3,13,عالت المسألة,False
304,زوج، جدة، بنت، بنات ابن، ابن ابن,جدة,1/6,2,13,عالت المسألة,False
304,زوج، جدة، بنت، بنات ابن، ابن ابن,بنت,1/2,6,13,عالت المسألة,False
304,زوج، جدة، بنت، بنات ابن، ابن ابن,بنات ابن,1/6,2,13,عالت المسألة,False
304,زوج، جدة، بنت، بنات ابن، ابن ابن,ابن ابن,عصبة,0,13,عالت المسألة,False
305,زوجة، جدة، بنت، بنات ابن، عم,زوجة,1/8,3,24,,False
305,زوجة، جدة، بنت، بنات ابن، عم,جدة,1/6,4,24,,False
305,زوجة، جدة، بنت، بنات ابن، عم,بنت,1/2,12,24,,False
305,زوجة، جدة، بنت، بنات ابن، عم,بنات ابن,1/6,4,24,,False
305,زوجة، جدة، بنت، بنات ابن، عم,عم,عصبة,1,24,,False
306,زوجة، جدة، بنت، بنات ابن، ابن ابن,زوجة,1/8,9,72,,False
306,زوجة، جدة، بنت، بنات ابن، ابن ابن,جدة,1/6,12,72,,False
306,زوجة، جدة، بنت، بنات ابن، ابن ابن,بنت,1/2,36,72,,False
306,زوجة، جدة، بنت، بنات ابن، ابن ابن,بنات ابن,1/6,5,72,,False
306,زوجة، جدة، بنت، بنات ابن، ابن ابن,ابن ابن,عصبة,10,72,,False
307,زوج، أم، بنت، بنات ابن، أب,زوج,1/4,3,15,عالت المسألة,False
307,زوج، أم، بنت، بنات ابن، أب,أم,1/6,2,15,عالت المسألة,False
307,زوج، أم، بنت، بنات ابن، أب,بنت,1/2,6,15,عالت المسألة,False
307,زوج، أم، بنت، بنات ابن، أب,بنات ابن,1/6,2,15,عالت المسألة,False
307,زوج، أم، بنت، بنات ابن، أب,أب,1/6,2,15,عالت المسألة,False
308,زوج، أم، أب، بنت، بنات ابن، ابن ابن,زوج,1/4,3,15,عالت المسألة,False
308,زوج، أم، أب، بنت، بنات ابن، ابن ابن,أم,1/6,2,15,عالت المسألة,False
308,زوج، أم، أب، بنت، بنات ابن، ابن ابن,أب,1/6,2,15,عالت المسألة,False
308,زوج، أم، أب، بنت، بنات ابن، ابن ابن,بنت,1/2,6,15,عالت المسألة,False
308,زوج، أم، أب، بنت، بنات ابن، ابن ابن,بنات ابن,1/6,2,15,عالت المسألة,False
308,زوج، أم، أب، بنت، بنات ابن، ابن ابن,ابن ابن,عصبة,0,15,عالت المسألة,False
309,زوجة، أم، بنت، بنات ابن، أب,زوجة,1/8,3,27,عالت المسألة,False
309,زوجة، أم، بنت، بنات ابن، أب,أم,1/6,4,27,عالت المسألة,False
309,زوجة، أم، بنت، بنات ابن، أب,بنت,1/2,12,27,عالت المسألة,False
309,زوجة، أم، بنت، بنات ابن، أب,بنات ابن,1/6,4,27,عالت المسألة,False
309,زوجة، أم، بنت، بنات ابن، أب,أب,1/6,4,27,عالت المسألة,False
310,زوجة، أم، أب، بنت، بنات ابن، ابن ابن,زوجة,1/8,3,27,عالت المسألة,False
310,زوجة، أم، أب، بنت، بنات ابن، ابن ابن,أم,1/6,4,27,عالت المسألة,False
310,زوجة، أم، أب، بنت، بنات ابن، ابن ابن,أب,1/6,4,27,عالت المسألة,False
310,زوجة، أم، أب، بنت، بنات ابن، ابن ابن,بنت,1/2,12,27,عالت المسألة,False
310,زوجة، أم، أب، بنت، بنات ابن، ابن ابن,بنات ابن,1/6,4,27,عالت المسألة,False
310,زوجة، أم، أب، بنت، بنات ابن، ابن ابن,ابن ابن,عصبة,0,27,عالت المسألة,False
311,زوج، أم، بنت، بنات ابن، جد,زوج,1/4,3,15,عالت المسألة,False
311,زوج، أم، بنت، بنات ابن، جد,أم,1/6,2,15,عالت المسألة,False
311,زوج، أم، بنت، بنات ابن، جد,بنت,1/2,6,15,عالت المسألة,False
311,زوج، أم، بنت، بنات ابن، جد,بنات ابن,1/6,2,15,عالت المسألة,False
311,زوج، أم، بنت، بنات ابن، جد,جد,1/6,2,15,عالت المسألة,False
312,زوج، أم، جد، بنت، بنات ابن، ابن ابن,زوج,1/4,3,15,عالت المسألة,False
312,زوج، أم، جد، بنت، بنات ابن، ابن ابن,أم,1/6,2,15,عالت المسألة,False
312,زوج، أم، جد، بنت، بنات ابن، ابن ابن,جد,1/6,2,15,عالت المسألة,False
312,زوج، أم، جد، بنت، بنات ابن، ابن ابن,بنت,1/2,6,15,عالت المسألة,False
312,زوج، أم، جد، بنت، بنات ابن، ابن ابن,بنات ابن,1/6,2,15,عالت المسألة,False
312,زوج، أم، جد، بنت، بنات ابن، ابن ابن,ابن ابن,عصبة,0,15,عالت المسألة,False
313,زوجة، أم، بنت، بنات ابن، جد,زوجة,1/8,3,27,عالت المسألة,False
313,زوجة، أم، بنت، بنات ابن، جد,أم,1/6,4,27,عالت المسألة,False
313,زوجة، أم، بنت، بنات ابن، جد,بنت,1/2,12,27,عالت المسألة,False
313,زوجة، أم، بنت، بنات ابن، جد,بنات ابن,1/6,4,27,عالت المسألة,False
313,زوجة، أم، بنت، بنات ابن، جد,جد,1/6,4,27,عالت المسألة,False
314,زوجة، أم، جد، بنت، بنات ابن، ابن ابن,زوجة,1/8,3,27,عالت المسألة,False
314,زوجة، أم، جد، بنت، بنات ابن، ابن ابن,أم,1/6,4,27,عالت المسألة,False
314,زوجة، أم، جد، بنت، بنات ابن، ابن ابن,جد,1/6,4,27,عالت المسألة,False
314,زوجة، أم، جد، بنت، بنات ابن، ابن ابن,بنت,1/2,12,27,عالت المسألة,False
314,زوجة، أم، جد، بنت، بنات ابن، ابن ابن,بنات ابن,1/6,4,27,عالت المسألة,False
314,زوجة، أم، جد، بنت، بنات ابن، ابن ابن,ابن ابن,عصبة,0,27,عالت المسألة,False
315,زوج، جدة، بنت، بنات ابن، أب,زوج,1/4,3,15,عالت المسألة,False
315,زوج، جدة، بنت، بنات ابن، أب,جدة,1/6,2,15,عالت المسألة,False
315,زوج، جدة، بنت، بنات ابن، أب,بنت,1/2,6,15,عالت المسألة,False
315,زوج، جدة، بنت، بنات ابن، أب,بنات ابن,1/6,2,15,عالت المسألة,False
315,زوج، جدة، بنت، بنات ابن، أب,أب,1/6,2,15,عالت المسألة,False
316,زوج، جدة، أب، بنت، بنات ابن، ابن ابن,زوج,1/4,3,15,عالت المسألة,False
316,زوج، جدة، أب، بنت، بنات ابن، ابن ابن,جدة,1/6,2,15,عالت المسألة,False
316,زوج، جدة، أب، بنت، بنات ابن، ابن ابن,أب,1/6,2,15,عالت المسألة,False
316,زوج، جدة، أب، بنت، بنات ابن، ابن ابن,بنت,1/2,6,15,عالت المسألة,False
316,زوج، جدة، أب، بنت، بنات ابن، ابن ابن,بنات ابن,1/6,2,15,عالت المسألة,False
316,زوج، جدة، أب، بنت، بنات ابن، ابن ابن,ابن ابن,عصبة,0,15,عالت المسألة,False
317,زوجة، جدة، بنت، بنات ابن، أب,زوجة,1/8,3,27,عالت المسألة,False
317,زوجة، جدة، بنت، بنات ابن، أب,جدة,1/6,4,27,عالت المسألة,False
317,زوجة، جدة، بنت، بنات ابن، أب,بنت,1/2,12,27,عالت المسألة,False
317,زوجة، جدة، بنت، بنات ابن، أب,بنات ابن,1/6,4,27,عالت المسألة,False
317,زوجة، جدة، بنت، بنات ابن، أب,أب,1/6,4,27,عالت المسألة,False
318,زوجة، جدة، أب، بنت، بنات ابن، ابن ابن,زوجة,1/8,3,27,عالت المسألة,False
318,زوجة، جدة، أب، بنت، بنات ابن، ابن ابن,جدة,1/6,4,27,عالت المسألة,False
318,زوجة، جدة، أب، بنت، بنات ابن، ابن ابن,أب,1/6,4,27,عالت المسألة,False
318,زوجة، جدة، أب، بنت، بنات ابن، ابن ابن,بنت,1/2,12,27,عالت المسألة,False
318,زوجة، جدة، أب، بنت، بنات ابن، ابن ابن,بنات ابن,1/6,4,27,عالت المسألة,False
318,زوجة، جدة، أب، بنت، بنات ابن، ابن ابن,ابن ابن,عصبة,0,27,عالت المسألة,False
319,زوج، جدة، بنت، بنات ابن، جد,زوج,1/4,3,15,عالت المسألة,False
319,زوج، جدة، بنت، بنات ابن، جد,جدة,1/6,2,15,عالت المسألة,False
319,زوج، جدة، بنت، بنات ابن، جد,بنت,1/2,6,15,عالت المسألة,False
319,زوج، جدة، بنت، بنات ابن، جد,بنات ابن,1/6,2,15,عالت المسألة,False
319,زوج، جدة، بنت، بنات ابن، جد,جد,1/6,2,15,عالت المسألة,False
320,زوج، جدة، جد، بنت، بنات ابن، ابن ابن,زوج,1/4,3,15,عالت المسألة,False
320,زوج، جدة، جد، بنت، بنات ابن، ابن ابن,جدة,1/6,2,15,عالت المسألة,False
320,زوج، جدة، جد، بنت، بنات ابن، ابن ابن,جد,1/6,2,15,عالت المسألة,False
320,زوج، جدة، جد، بنت، بنات ابن، ابن ابن,بنت,1/2,6,15,عالت المسألة,False
320,زوج، جدة، جد، بنت، بنات ابن، ابن ابن,بنات ابن,1/6,2,15,عالت المسألة,False
320,زوج، جدة، جد، بنت، بنات ابن، ابن ابن,ابن ابن,عصبة,0,15,عالت المسألة,False
321,زوجة، جدة، بنت، بنات ابن، جد,زوجة,1/8,3,27,عالت المسألة,False
321,زوجة، جدة، بنت، بنات ابن، جد,جدة,1/6,4,27,عالت المسألة,False
321,زوجة، جدة، بنت، بنات ابن، جد,بنت,1/2,12,27,عالت المسألة,False
321,زوجة، جدة، بنت، بنات ابن، جد,بنات ابن,1/6,4,27,عالت المسألة,False
321,زوجة، جدة، بنت، بنات ابن، جد,جد,1/6,4,27,عالت المسألة,False
322,زوجة، جدة، جد، بنت، بنات ابن، ابن ابن,زوجة,1/8,3,27,عالت المسألة,False
322,زوجة، جدة، جد، بنت، بنات ابن، ابن ابن,جدة,1/6,4,27,عالت المسألة,False
322,زوجة، جدة، جد، بنت، بنات ابن، ابن ابن,جد,1/6,4,27,عالت المسألة,False
322,زوجة، جدة، جد، بنت، بنات ابن، ابن ابن,بنت,1/2,12,27,عالت المسألة,False
322,زوجة، جدة، جد، بنت، بنات ابن، ابن ابن,بنات ابن,1/6,4,27,عالت المسألة,False
322,زوجة، جدة، جد، بنت، بنات ابن، ابن ابن,ابن ابن,عصبة,0,27,عالت المسألة,False
323,شقيقة، عم,شقيقة,1/2,1,2,,False
323,شقيقة، عم,عم,عصبة,1,2,,False
324,شقيقة، شقيق,شقيقة,محجوب,1,3,,False
324,شقيقة، شقيق,شقيق,عصبة,2,3,,False
325,زوج، شقيقة، عم,زوج,1/2,1,2,,False
325,زوج، شقيقة، عم,شقيقة,1/2,1,2,,False
325,زوج، شقيقة، عم,عم,عصبة,0,2,,False
326,زوجة، شقيقة، عم,زوجة,1/4,1,4,,False
326,زوجة، شقيقة، عم,شقيقة,1/2,2,4,,False
326,زوجة، شقيقة، عم,عم,عصبة,1,4,,False
327,زوج، شقيقة، شقيق,زوج,1/2,3,6,,False
327,زوج، شقيقة، شقيق,شقيقة,محجوب,1,6,,False
327,زوج، شقيقة، شقيق,شقيق,عصبة,2,6,,False
328,زوجة، شقيقة، شقيق,زوجة,1/4,1,4,,False
328,زوجة، شقيقة، شقيق,شقيقة,محجوب,1,4,,False
328,زوجة، شقيقة، شقيق,شقيق,عصبة,2,4,,False
329,شقيقة، أم، عم,شقيقة,1/2,3,6,,False
329,شقيقة، أم، عم,أم,1/3,2,6,,False
329,شقيقة، أم، عم,عم,عصبة,1,6,,False
330,شقيقة، أم، شقيق,شقيقة,محجوب,5,18,,False
330,شقيقة، أم، شقيق,أم,1/6,3,18,,False
330,شقيقة، أم، شقيق,شقيق,عصبة,10,18,,False
331,شقيقة، جد,شقيقة,محجوب,0,1,,False
331,شقيقة، جد,جد,عصبة,1,1,,False
332,شقيقة، جد، شقيق,شقيقة,محجوب,0,1,,False
332,شقيقة، جد، شقيق,جد,عصبة,1,1,,False
332,شقيقة، جد، شقيق,شقيق,محجوب,0,1,,False
333,شقيقة، جدة، عم,شقيقة,1/2,3,6,,False
333,شقيقة، جدة، عم,جدة,1/6,1,6,,False
333,شقيقة، جدة، عم,عم,عصبة,2,6,,False
334,شقيقة، جدة، شقيق,شقيقة,محجوب,5,18,,False
334,شقيقة، جدة، شقيق,جدة,1/6,3,18,,False
334,شقيقة، جدة، شقيق,شقيق,عصبة,10,18,,False
335,زوج، أم، شقيقة، عم,زوج,1/2,3,8,عالت المسألة,False
335,زوج، أم، شقيقة، عم,أم,1/3,2,8,عالت المسألة,False
335,زوج، أم، شقيقة، عم,شقيقة,1/2,3,8,عالت المسألة,False
335,زوج، أم، شقيقة، عم,عم,عصبة,0,8,عالت المسألة,False
336,زوج، أم، شقيقة، شقيق,زوج,1/2,9,18,,False
336,زوج، أم، شقيقة، شقيق,أم,1/6,3,18,,False
336,زوج، أم، شقيقة، شقيق,شقيقة,محجوب,2,18,,False
336,زوج، أم، شقيقة، شقيق,شقيق,عصبة,4,18,,False
337,زوجة، أم، شقيقة، عم,زوجة,1/4,3,13,عالت المسألة,False
337,زوجة، أم، شقيقة، عم,أم,1/3,4,13,عالت المسألة,False
337,زوجة، أم، شقيقة، عم,شقيقة,1/2,6,13,عالت المسألة,False
337,زوجة، أم، شقيقة، عم,عم,عصبة,0,13,عالت المسألة,False
338,زوجة، أم، شقيقة، شقيق,زوجة,1/4,9,36,,False
338,زوجة، أم، شقيقة، شقيق,أم,1/6,6,36,,False
338,زوجة، أم، شقيقة، شقيق,شقيقة,محجوب,7,36,,False
338,زوجة، أم، شقيقة، شقيق,شقيق,عصبة,14,36,,False
339,زوج، شقيقة، جد,زوج,1/2,1,2,,False
339,زوج، شقيقة، جد,شقيقة,محجوب,0,2,,False
339,زوج، شقيقة، جد,جد,عصبة,1,2,,False
340,زوج، جد، شقيقة، شقيق,زوج,1/2,1,2,,False
340,زوج، جد، شقيقة، شقيق,جد,عصبة,1,2,,False
340,زوج، جد، شقيقة، شقيق,شقيقة,محجوب,0,2,,False
340,زوج، جد، شقيقة، شقيق,شقيق,محجوب,0,2,,False
341,زوجة، شقيقة، جد,زوجة,1/4,1,4,,False
341,زوجة، شقيقة، جد,شقيقة,محجوب,0,4,,False
341,زوجة، شقيقة، جد,جد,عصبة,3,4,,False
342,زوجة، جد، شقيقة، شقيق,زوجة,1/4,1,4,,False
342,زوجة، جد، شقيقة، شقيق,جد,عصبة,3,4,,False
342,زوجة، جد، شقيقة، شقيق,شقيقة,محجوب,0,4,,False
342,زوجة، جد، شقيقة، شقيق,شقيق,محجوب,0,4,,False
343,زوج، جدة، شقيقة، عم,زوج,1/2,3,7,عالت المسألة,False
343,زوج، جدة، شقيقة، عم,جدة,1/6,1,7,عالت المسألة,False
343,زوج، جدة، شقيقة، عم,شقيقة,1/2,3,7,عالت المسألة,False
343,زوج، جدة، شقيقة، عم,عم,عصبة,0,7,عالت المسألة,False
344,زوج، جدة، شقيقة، شقيق,زوج,1/2,9,18,,False
344,زوج، جدة، شقيقة، شقيق,جدة,1/6,3,18,,False
344,زوج، جدة، شقيقة، شقيق,شقيقة,محجوب,2,18,,False
344,زوج، جدة، شقيقة، شقيق,شقيق,عصبة,4,18,,False
345,زوجة، جدة، شقيقة، عم,زوجة,1/4,3,12,,False
345,زوجة، جدة، شقيقة، عم,جدة,1/6,2,12,,False
345,زوجة، جدة، شقيقة، عم,شقيقة,1/2,6,12,,False
345,زوجة، جدة، شقيقة، عم,عم,عصبة,1,12,,False
346,زوجة، جدة، شقيقة، شقيق,زوجة,1/4,9,36,,False
346,زوجة، جدة، شقيقة، شقيق,جدة,1/6,6,36,,False
346,زوجة، جدة، شقيقة، شقيق,شقيقة,محجوب,7,36,,False
346,زوجة، جدة، شقيقة، شقيق,شقيق,عصبة,14,36,,False
347,زوج، أم، شقيقة، جد,زوج,1/2,3,6,,False
347,زوج، أم، شقيقة، جد,أم,1/3,2,6,,False
347,زوج، أم، شقيقة، جد,شقيقة,محجوب,0,6,,False
347,زوج، أم، شقيقة، جد,جد,عصبة,1,6,,False
348,زوج، أم، جد، شقيقة، شقيق,زوج,1/2,3,6,,False
348,زوج، أم، جد، شقيقة، شقيق,أم,1/6,1,6,,False
348,زوج، أم، جد، شقيقة، شقيق,جد,عصبة,2,6,,False
348,زوج، أم، جد، شقيقة، شقيق,شقيقة,محجوب,0,6,,False
348,زوج، أم، جد، شقيقة، شقيق,شقيق,محجوب,0,6,,False
349,زوجة، أم، شقيقة، جد,زوجة,1/4,3,12,,False
349,زوجة، أم، شقيقة، جد,أم,1/3,4,12,,False
349,زوجة، أم، شقيقة، جد,شقيقة,محجوب,0,12,,False
349,زوجة، أم، شقيقة، جد,جد,عصبة,5,12,,False
350,زوجة، أم، جد، شقيقة، شقيق,زوجة,1/4,3,12,,False
350,زوجة، أم، جد، شقيقة، شقيق,أم,1/6,2,12,,False
350,زوجة، أم، جد، شقيقة، شقيق,جد,عصبة,7,12,,False
350,زوجة، أم، جد، شقيقة، شقيق,شقيقة,محجوب,0,12,,False
350,زوجة، أم، جد، شقيقة، شقيق,شقيق,محجوب,0,12,,False
351,زوج، جدة، شقيقة، جد,زوج,1/2,3,6,,False
351,زوج، جدة، شقيقة، جد,جدة,1/6,1,6,,False
351,زوج، جدة، شقيقة، جد,شقيقة,محجوب,0,6,,False
351,زوج، جدة، شقيقة، جد,جد,عصبة,2,6,,False
352,زوج، جدة، جد، شقيقة، شقيق,زوج,1/2,3,6,,False
352,زوج، جدة، جد، شقيقة، شقيق,جدة,1/6,1,6,,False
352,زوج، جدة، جد، شقيقة، شقيق,جد,عصبة,2,6,,False
352,زوج، جدة، جد، شقيقة، شقيق,شقيقة,محجوب,0,6,,False
352,زوج، جدة، جد، شقيقة، شقيق,شقيق,محجوب,0,6,,False
353,زوجة، جدة، شقيقة، جد,زوجة,1/4,3,12,,False
353,زوجة، جدة، شقيقة، جد,جدة,1/6,2,12,,False
353,زوجة، جدة، شقيقة، جد,شقيقة,محجوب,0,12,,False
353,زوجة، جدة، شقيقة، جد,جد,عصبة,7,12,,False
354,زوجة، جدة، جد، شقيقة، شقيق,زوجة,1/4,3,12,,False
354,زوجة، جدة، جد، شقيقة، شقيق,جدة,1/6,2,12,,False
354,زوجة، جدة، جد، شقيقة، شقيق,جد,عصبة,7,12,,False
354,زوجة، جدة، جد، شقيقة، شقيق,شقيقة,محجوب,0,12,,False
354,زوجة، جدة، جد، شقيقة، شقيق,شقيق,محجوب,0,12,,False
355,شقائق، عم,شقائق,2/3,2,3,,False
355,شقائق، عم,عم,عصبة,1,3,,False
356,شقائق، شقيق,شقائق,محجوب,1,3,,False
356,شقائق، شقيق,شقيق,عصبة,2,3,,False
357,زوج، شقائق، عم,زوج,1/2,3,7,عالت المسألة,False
357,زوج، شقائق، عم,شقائق,2/3,4,7,عالت المسألة,False
357,زوج، شقائق، عم,عم,عصبة,0,7,عالت المسألة,False
358,زوجة، شقائق، عم,زوجة,1/4,3,12,,False
358,زوجة، شقائق، عم,شقائق,2/3,8,12,,False
358,زوجة، شقائق، عم,عم,عصبة,1,12,,False
359,زوج، شقائق، شقيق,زوج,1/2,3,6,,False
359,زوج، شقائق، شقيق,شقائق,محجوب,1,6,,False
359,زوج، شقائق، شقيق,شقيق,عصبة,2,6,,False
360,زوجة، شقائق، شقيق,زوجة,1/4,1,4,,False
360,زوجة، شقائق، شقيق,شقائق,محجوب,1,4,,False
360,زوجة، شقائق، شقيق,شقيق,عصبة,2,4,,False
361,شقائق، أم، عم,شقائق,2/3,2,3,,False
361,شقائق، أم، عم,أم,1/3,1,3,,False
361,شقائق، أم، عم,عم,عصبة,0,3,,False
362,شقائق، أم، شقيق,شقائق,محجوب,5,18,,False
362,شقائق، أم، شقيق,أم,1/6,3,18,,False
362,شقائق، أم، شقيق,شقيق,عصبة,10,18,,False
363,شقائق، جد,شقائق,محجوب,0,1,,False
363,شقائق، جد,جد,عصبة,1,1,,False
364,شقائق، جد، شقيق,شقائق,محجوب,0,1,,False
364,شقائق، جد، شقيق,جد,عصبة,1,1,,False
364,شقائق، جد، شقيق,شقيق,محجوب,0,1,,False
365,شقائق، جدة، عم,شقائق,2/3,4,6,,False
365,شقائق، جدة، عم,جدة,1/6,1,6,,False
365,شقائق، جدة، عم,عم,عصبة,1,6,,False
366,شقائق، جدة، شقيق,شقائق,محجوب,5,18,,False
366,شقائق، جدة، شقيق,جدة,1/6,3,18,,False
366,شقائق، جدة، شقيق,شقيق,عصبة,10,18,,False
367,زوج، أم، شقائق، عم,زوج,1/2,3,9,عالت المسألة,False
367,زوج، أم، شقائق، عم,أم,1/3,2,9,عالت المسألة,False
367,زوج، أم، شقائق، عم,شقائق,2/3,4,9,عالت المسألة,False
367,زوج، أم، شقائق، عم,عم,عصبة,0,9,عالت المسألة,False
368,زوج، أم، شقائق، شقيق,زوج,1/2,9,18,,False
368,زوج، أم، شقائق، شقيق,أم,1/6,3,18,,False
368,زوج، أم، شقائق، شقيق,شقائق,محجوب,2,18,,False
368,زوج، أم، شقائق، شقيق,شقيق,عصبة,4,18,,False
369,زوجة، أم، شقائق، عم,زوجة,1/4,3,15,عالت المسألة,False
369,زوجة، أم، شقائق، عم,أم,1/3,4,15,عالت المسألة,False
369,زوجة، أم، شقائق، عم,شقائق,2/3,8,15,عالت المسألة,False
369,زوجة، أم، شقائق، عم,عم,عصبة,0,15,عالت المسألة,False
370,زوجة، أم، شقائق، شقيق,زوجة,1/4,9,36,,False
370,زوجة، أم، شقائق، شقيق,أم,1/6,6,36,,False
370,زوجة، أم، شقائق، شقيق,شقائق,محجوب,7,36,,False
370,زوجة، أم، شقائق، شقيق,شقيق,عصبة,14,36,,False
371,زوج، شقائق، جد,زوج,1/2,1,2,,False
371,زوج، شقائق، جد,شقائق,محجوب,0,2,,False
371,زوج، شقائق، جد,جد,عصبة,1,2,,False
372,زوج، جد، شقائق، شقيق,زوج,1/2,1,2,,False
372,زوج، جد، شقائق، شقيق,جد,عصبة,1,2,,False
372,زوج، جد، شقائق، شقيق,شقائق,محجوب,0,2,,False
372,زوج، جد، شقائق، شقيق,شقيق,محجوب,0,2,,False
373,زوجة، شقائق، جد,زوجة,1/4,1,4,,False
373,زوجة، شقائق، جد,شقائق,محجوب,0,4,,False
373,زوجة، شقائق، جد,جد,عصبة,3,4,,False
374,زوجة، جد، شقائق، شقيق,زوجة,1/4,1,4,,False
374,زوجة، جد، شقائق، شقيق,جد,عصبة,3,4,,False
374,زوجة، جد، شقائق، شقيق,شقائق,محجوب,0,4,,False
374,زوجة، جد، شقائق، شقيق,شقيق,محجوب,0,4,,False
375,زوج، جدة، شقائق، عم,زوج,1/2,3,8,عالت المسألة,False
375,زوج، جدة، شقائق، عم,جدة,1/6,1,8,عالت المسألة,False
375,زوج، جدة، شقائق، عم,شقائق,2/3,4,8,عالت المسألة,False
375,زوج، جدة، شقائق، عم,عم,عصبة,0,8,عالت المسألة,False
376,زوج، جدة، شقائق، شقيق,زوج,1/2,9,18,,False
376,زوج، جدة، شقائق، شقيق,جدة,1/6,3,18,,False
376,زوج، جدة، شقائق، شقيق,شقائق,محجوب,2,18,,False
376,زوج، جدة، شقائق، شقيق,شقيق,عصبة,4,18,,False
377,زوجة، جدة، شقائق، عم,زوجة,1/4,3,13,عالت المسألة,False
377,زوجة، جدة، شقائق، عم,جدة,1/6,2,13,عالت المسألة,False
377,زوجة، جدة، شقائق، عم,شقائق,2/3,8,13,عالت المسألة,False
377,زوجة، جدة، شقائق، عم,عم,عصبة,0,13,عالت المسألة,False
378,زوجة، جدة، شقائق، شقيق,زوجة,1/4,9,36,,False
378,زوجة، جدة، شقائق، شقيق,جدة,1/6,6,36,,False
378,زوجة، جدة، شقائق، شقيق,شقائق,محجوب,7,36,,False
378,زوجة، جدة، شقائق، شقيق,شقيق,عصبة,14,36,,False
379,زوج، أم، أب، شقائق، شقيق,زوج,1/2,3,6,,False
379,زوج، أم، أب، شقائق، شقيق,أم,1/3 الباقي,1,6,,False
379,زوج، أم، أب، شقائق، شقيق,أب,عصبة,2,6,,False
379,زوج، أم، أب، شقائق، شقيق,شقائق,محجوب,0,6,,False
379,زوج، أم، أب، شقائق، شقيق,شقيق,محجوب,0,6,,False
380,زوجة، أم، أب، شقائق، شقيق,زوجة,1/4,1,4,,False
380,زوجة، أم، أب، شقائق، شقيق,أم,1/3 الباقي,1,4,,False
380,زوجة، أم، أب، شقائق، شقيق,أب,عصبة,2,4,,False
380,زوجة، أم، أب، شقائق، شقيق,شقائق,محجوب,0,4,,False
380,زوجة، أم، أب، شقائق، شقيق,شقيق,محجوب,0,4,,False
381,زوج، أم، شقائق، جد,زوج,1/2,3,6,,False
381,زوج، أم، شقائق، جد,أم,1/3,2,6,,False
381,زوج، أم، شقائق، جد,شقائق,محجوب,0,6,,False
381,زوج، أم، شقائق، جد,جد,عصبة,1,6,,False
382,زوج، أم، جد، شقائق، شقيق,زوج,1/2,3,6,,False
382,زوج، أم، جد، شقائق، شقيق,أم,1/6,1,6,,False
382,زوج، أم، جد، شقائق، شقيق,جد,عصبة,2,6,,False
382,زوج، أم، جد، شقائق، شقيق,شقائق,محجوب,0,6,,False
382,زوج، أم، جد، شقائق، شقيق,شقيق,محجوب,0,6,,False
383,زوجة، أم، شقائق، جد,زوجة,1/4,3,12,,False
383,زوجة، أم، شقائق، جد,أم,1/3,4,12,,False
383,زوجة، أم، شقائق، جد,شقائق,محجوب,0,12,,False
383,زوجة، أم، شقائق، جد,جد,عصبة,5,12,,False
384,زوجة، أم، جد، شقائق، شقيق,زوجة,1/4,3,12,,False
384,زوجة، أم، جد، شقائق، شقيق,أم,1/6,2,12,,False
384,زوجة، أم، جد، شقائق، شقيق,جد,عصبة,7,12,,False
384,زوجة، أم، جد، شقائق، شقيق,شقائق,محجوب,0,12,,False
384,زوجة، أم، جد، شقائق، شقيق,شقيق,محجوب,0,12,,False
385,زوج، جدة، أب، شقائق، شقيق,زوج,1/2,3,6,,False
385,زوج، جدة، أب، شقائق، شقيق,جدة,1/6,1,6,,False
